instance_id,repo_or_image,data_source,n_f2p,n_p2p,p_hat,difficulty_band,subset,has_gold_patch,has_buggy_files,prompt_len_chars,harness_kind,language
opencodeinstruct-ea1e62e2fa89,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,1615,function,en
opencodeinstruct-091ff2699bc0,t15_unittest.sif,t15_unittest_impl,5,0,0.5,learnable,core,True,False,817,function,en
opencodeinstruct-ae4f95b96694,t15_unittest.sif,t15_unittest_impl,10,0,0.375,learnable,core,True,False,714,function,en
opencodeinstruct-2cef83fc640f,t15_unittest.sif,t15_unittest_impl,10,0,0.375,learnable,core,True,False,886,function,en
opencodeinstruct-d4ecc4855291,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,1254,function,en
opencodeinstruct-346fc828f730,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,567,function,en
opencodeinstruct-a6c1ea14677c,t15_unittest.sif,t15_unittest_impl,5,0,0.75,learnable,core,True,False,948,function,en
opencodeinstruct-41cb0678837a,t15_unittest.sif,t15_unittest_impl,8,0,0.75,learnable,core,True,False,678,function,en
opencodeinstruct-b84ac3a769dd,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,1591,function,en
opencodeinstruct-62c6ed90e668,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,826,function,en
opencodeinstruct-1b16e05d98c5,t15_unittest.sif,t15_unittest_impl,6,0,0.5,learnable,core,True,False,1058,function,en
opencodeinstruct-1afe516f1c3d,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,649,function,en
opencodeinstruct-67c156149109,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,534,function,en
opencodeinstruct-b30bf7e0928e,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,579,function,en
opencodeinstruct-0d470c8dfb38,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,864,function,en
opencodeinstruct-678363176108,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,1015,function,en
opencodeinstruct-95af99dd5cd4,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,696,function,en
opencodeinstruct-c686ef432abf,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,613,function,en
opencodeinstruct-7c850e6f8edc,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,1010,function,en
opencodeinstruct-0110297af25c,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,528,function,en
opencodeinstruct-ec0bf265048a,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,621,function,en
opencodeinstruct-39323c2876d0,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,1205,function,en
opencodeinstruct-ac101d5457a2,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,729,function,en
kodcode-3923be20afa9,t15_unittest.sif,t15_unittest_impl,1,0,0.375,learnable,core,True,False,785,pytest,en
kodcode-4033efa5100d,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,1029,pytest,en
kodcode-6343c84b3702,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,583,pytest,en
kodcode-557da91f4c41,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,639,pytest,en
kodcode-2ff1fd0aa5a5,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,639,pytest,en
opencodeinstruct-f65115b3c745,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,634,function,en
opencodeinstruct-80aabfffcb93,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,619,function,en
opencodeinstruct-b54ae8d744d3,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,799,function,en
kodcode-3a512f0395bb,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,605,pytest,en
kodcode-2efc0aa5f2e8,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,705,pytest,en
kodcode-4f817947c9da,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,470,pytest,en
kodcode-ff8a29c20b61,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,400,pytest,en
kodcode-4ebf72ed1da1,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,684,pytest,en
kodcode-0497768b856d,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,482,pytest,en
kodcode-f9ec2943a717,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,330,pytest,en
kodcode-51e1b35bb59a,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,502,pytest,en
kodcode-9e9f6a516364,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,409,pytest,en
kodcode-be1ac44942e3,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,468,pytest,en
kodcode-d12fea50adbc,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,456,pytest,en
kodcode-01f7dd891e67,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,878,pytest,en
kodcode-99354f33b3c7,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,496,pytest,en
kodcode-282ca34b6fc3,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,407,pytest,en
kodcode-252f47eea2a7,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,512,pytest,en
kodcode-07ef98f9f7cb,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,721,pytest,en
kodcode-27a0f0f15e24,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,676,pytest,en
kodcode-6682355215f9,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,497,pytest,en
kodcode-30d2c8aac5d0,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,407,pytest,en
kodcode-acef04d13857,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,605,pytest,en
kodcode-65806352945b,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,711,pytest,en
kodcode-4fadda167a3f,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,599,pytest,en
kodcode-430176b208c2,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,720,pytest,en
kodcode-404545b7547a,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,443,pytest,en
kodcode-090771fa55d4,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,636,pytest,en
kodcode-779c552ffb8e,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,508,pytest,en
kodcode-1b1fdce93d63,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,816,pytest,en
kodcode-1cac754f45e8,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,524,pytest,en
kodcode-e6445c8f23b4,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,944,pytest,en
kodcode-2a4dd4941d9a,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,461,pytest,en
kodcode-4b7d1ebc29a3,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,868,pytest,en
kodcode-94c36d70120a,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,582,pytest,en
kodcode-7646fe6469f3,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,685,pytest,en
kodcode-4665cee371a5,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,699,pytest,en
ko-native-ce43ba4b86e3,t15_unittest.sif,t15_unittest_impl,3,0,0.5,learnable,core,True,False,441,function,ko
ko-native-445737bc501e,t15_unittest.sif,t15_unittest_impl,3,0,0.75,learnable,core,True,False,357,function,ko
ko-native-45e06d85a098,t15_unittest.sif,t15_unittest_impl,3,0,0.5,learnable,core,True,False,677,function,ko
ko-native-f0dc38256983,t15_unittest.sif,t15_unittest_impl,3,0,0.5,learnable,core,True,False,668,function,ko
ko-native-0777b7957240,t15_unittest.sif,t15_unittest_impl,4,0,0.25,learnable,core,True,False,450,function,ko
rstar-2da4d65cd11c,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,699,stdio,en
rstar-de6e5281e93f,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,1140,stdio,en
rstar-757012f0b1b8,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,False,False,850,stdio,en
rstar-2d191814783f,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,False,False,978,stdio,en
rstar-aebcc8afc78a,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1159,stdio,en
rstar-b2d8e195b054,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,False,False,745,stdio,en
rstar-216a3053aed2,t15_unittest.sif,t15_unittest_impl,11,0,0.25,learnable,core,False,False,1179,stdio,en
rstar-fb660c702c36,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1556,stdio,en
rstar-7dfb46d4b28a,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,1022,stdio,en
rstar-62957fec7b1a,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1555,stdio,en
rstar-d7e757882abf,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,898,stdio,en
rstar-931a94e9e7aa,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1027,stdio,en
rstar-296020d185ea,t15_unittest.sif,t15_unittest_impl,9,0,0.75,learnable,core,False,False,1134,stdio,en
rstar-be53bf0b7488,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1157,stdio,en
rstar-923c24f04fc6,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1094,stdio,en
rstar-08529db4b7aa,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1084,stdio,en
rstar-c09c9bd5f28a,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,703,stdio,en
rstar-9f5f1f3667bf,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1056,stdio,en
rstar-7549e7bfaed7,t15_unittest.sif,t15_unittest_impl,11,0,0.75,learnable,core,False,False,879,stdio,en
opencodeinstruct-98cf1b365df6,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,809,function,en
opencodeinstruct-40e1654d8bcd,t15_unittest.sif,t15_unittest_impl,10,0,0.375,learnable,core,True,False,557,function,en
opencodeinstruct-277f11ed3063,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,761,function,en
opencodeinstruct-83c38f55803a,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,1075,function,en
opencodeinstruct-533ae6985077,t15_unittest.sif,t15_unittest_impl,10,0,0.625,learnable,core,True,False,695,function,en
opencodeinstruct-556903adb146,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,669,function,en
opencodeinstruct-500d27d19bb8,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,1046,function,en
opencodeinstruct-02449746733e,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,806,function,en
opencodeinstruct-9b729ea7db0e,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,954,function,en
opencodeinstruct-3f6848eae078,t15_unittest.sif,t15_unittest_impl,3,0,0.25,learnable,core,True,False,701,function,en
opencodeinstruct-180d32886860,t15_unittest.sif,t15_unittest_impl,8,0,0.75,learnable,core,True,False,779,function,en
opencodeinstruct-4f7dac1d99df,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,802,function,en
opencodeinstruct-cfbcb3d5c63c,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,616,function,en
opencodeinstruct-95c3d4be3e93,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,713,function,en
opencodeinstruct-9cfbd650a2ec,t15_unittest.sif,t15_unittest_impl,7,0,0.5,learnable,core,True,False,704,function,en
opencodeinstruct-cffd45644c81,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,822,function,en
opencodeinstruct-ad43d8850afe,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,575,function,en
opencodeinstruct-1836f7ec966a,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,662,function,en
opencodeinstruct-e01607470acf,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,524,function,en
opencodeinstruct-30c3b1bfd4c3,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,800,function,en
opencodeinstruct-668ca6fce566,t15_unittest.sif,t15_unittest_impl,5,0,0.5,learnable,core,True,False,721,function,en
opencodeinstruct-94484ff3a37e,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,556,function,en
opencodeinstruct-cccfc5748dc3,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,908,function,en
opencodeinstruct-058349d458a5,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,1265,function,en
opencodeinstruct-76253a6ddbc8,t15_unittest.sif,t15_unittest_impl,3,0,0.25,learnable,core,True,False,853,function,en
opencodeinstruct-d252c1e88a33,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,713,function,en
opencodeinstruct-7e3585b6e3ad,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,693,function,en
opencodeinstruct-8721ae6b3401,t15_unittest.sif,t15_unittest_impl,7,0,0.5,learnable,core,True,False,578,function,en
opencodeinstruct-555da8dcf97a,t15_unittest.sif,t15_unittest_impl,6,0,0.5,learnable,core,True,False,855,function,en
opencodeinstruct-8c756737f493,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,578,function,en
opencodeinstruct-d11a88f2e110,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,787,function,en
kodcode-0cf1d3517ec9,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,391,pytest,en
opencodeinstruct-0790f2730992,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,760,function,en
opencodeinstruct-601491d2dcf7,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,719,function,en
kodcode-94be89e7f25e,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,464,pytest,en
kodcode-9c36a8d7ff4b,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,761,pytest,en
kodcode-63022062a40c,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,507,pytest,en
kodcode-d29b724f2a79,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,833,pytest,en
opencodeinstruct-6a389c7aa5da,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,809,function,en
opencodeinstruct-91cc30a73606,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,823,function,en
kodcode-046dd79a6604,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,471,pytest,en
kodcode-8eacc2bd2c5f,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,537,pytest,en
opencodeinstruct-61a835b5caa7,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,762,function,en
kodcode-0f1c47f08c96,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,1447,pytest,en
opencodeinstruct-d9d855c4c933,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,662,function,en
kodcode-2dec6409e9be,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,650,pytest,en
kodcode-8cd8fcf5bdea,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,458,pytest,en
kodcode-693d01d79209,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,643,pytest,en
kodcode-93af6c914859,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,828,pytest,en
kodcode-a320a0258311,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,544,pytest,en
kodcode-0886a36c187f,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,419,pytest,en
kodcode-9e71f3195fe0,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,591,pytest,en
kodcode-98513649cffd,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,604,pytest,en
opencodeinstruct-d1bc9a5ad4d6,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,601,function,en
kodcode-ce2cb478e80f,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,297,pytest,en
kodcode-a543c646cef5,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,474,pytest,en
kodcode-7c4904bb3555,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,638,pytest,en
kodcode-712e28860a4b,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,448,pytest,en
opencodeinstruct-0da3e63f1c27,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,923,function,en
kodcode-486a0855ffb2,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,518,pytest,en
kodcode-4952e83ecc53,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,567,pytest,en
opencodeinstruct-4b5fdd74ba48,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,777,function,en
ko-native-b5864429bc09,t15_unittest.sif,t15_unittest_impl,3,0,0.5,learnable,core,True,False,495,function,ko
ko-native-44ce8d8c74cd,t15_unittest.sif,t15_unittest_impl,3,0,0.375,learnable,core,True,False,477,function,ko
rstar-3c2403cbab5a,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1356,stdio,en
rstar-2bfab1d3c7f1,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,1114,stdio,en
rstar-7c71e7b879d1,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,811,stdio,en
rstar-9aaee597d3d5,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,911,stdio,en
rstar-7108fae390f0,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,1265,stdio,en
rstar-f56e5e16411a,t15_unittest.sif,t15_unittest_impl,12,0,0.75,learnable,core,False,False,1266,stdio,en
rstar-a966970eeb72,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1089,stdio,en
rstar-f01805a97baf,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,1233,stdio,en
rstar-dbadf95b4805,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,715,stdio,en
rstar-28cfaf60a838,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,605,stdio,en
rstar-8d57701dba10,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,False,False,803,stdio,en
rstar-b094f3f15000,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,964,stdio,en
rstar-f44af6d69258,t15_unittest.sif,t15_unittest_impl,12,0,0.25,learnable,core,False,False,841,stdio,en
rstar-143ab9d1ea21,t15_unittest.sif,t15_unittest_impl,12,0,0.375,learnable,core,False,False,877,stdio,en
rstar-e817bcd27d49,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,False,False,1136,stdio,en
rstar-7f420b2cc721,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,False,False,1062,stdio,en
rstar-bbe5b0c24aba,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,False,False,989,stdio,en
rstar-813a199c90d1,t15_unittest.sif,t15_unittest_impl,12,0,0.5,learnable,core,False,False,842,stdio,en
rstar-88323e775c3e,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,False,False,801,stdio,en
opencodeinstruct-32ffa1e48210,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,1075,function,en
opencodeinstruct-4027560dc51e,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,968,function,en
opencodeinstruct-6f96b147a5c2,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,583,function,en
opencodeinstruct-7a216d03191f,t15_unittest.sif,t15_unittest_impl,7,0,0.25,learnable,core,True,False,748,function,en
opencodeinstruct-9bb6f9bc1996,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,1303,function,en
opencodeinstruct-bde8ec18b811,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,792,function,en
opencodeinstruct-2b5cb718fc81,t15_unittest.sif,t15_unittest_impl,3,0,0.25,learnable,core,True,False,615,function,en
opencodeinstruct-695dc7a8bedc,t15_unittest.sif,t15_unittest_impl,8,0,0.25,learnable,core,True,False,948,function,en
opencodeinstruct-884585c5925e,t15_unittest.sif,t15_unittest_impl,5,0,0.25,learnable,core,True,False,1355,function,en
opencodeinstruct-84a5170bb15a,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,767,function,en
opencodeinstruct-0c436cd0dafe,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,727,function,en
opencodeinstruct-be5e1bcc547b,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,618,function,en
opencodeinstruct-50f068353237,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,663,function,en
opencodeinstruct-dcb332bbb29e,t15_unittest.sif,t15_unittest_impl,10,0,0.25,learnable,core,True,False,799,function,en
opencodeinstruct-f82325a259f8,t15_unittest.sif,t15_unittest_impl,6,0,0.25,learnable,core,True,False,792,function,en
opencodeinstruct-c983c22fcd7b,t15_unittest.sif,t15_unittest_impl,7,0,0.375,learnable,core,True,False,747,function,en
opencodeinstruct-0b64fb455310,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,1081,function,en
opencodeinstruct-5b17918c903f,t15_unittest.sif,t15_unittest_impl,9,0,0.5,learnable,core,True,False,1419,function,en
opencodeinstruct-2da3f67cca30,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,631,function,en
opencodeinstruct-3af7f1395222,t15_unittest.sif,t15_unittest_impl,7,0,0.5,learnable,core,True,False,1372,function,en
opencodeinstruct-b9b3022583f0,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,711,function,en
opencodeinstruct-db05e61ac274,t15_unittest.sif,t15_unittest_impl,10,0,0.5,learnable,core,True,False,643,function,en
opencodeinstruct-c3aedac2d8e6,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,773,function,en
opencodeinstruct-b9efd3d45d9c,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,1225,function,en
opencodeinstruct-61adc3972b4a,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,1917,function,en
opencodeinstruct-fa1b517e6998,t15_unittest.sif,t15_unittest_impl,9,0,0.25,learnable,core,True,False,724,function,en
kodcode-b821551d8ea5,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,593,pytest,en
kodcode-2a355745fa21,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,725,pytest,en
kodcode-91dc8ed783d6,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,518,pytest,en
kodcode-12e4c0cba43e,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,387,pytest,en
opencodeinstruct-a92444b68f08,t15_unittest.sif,t15_unittest_impl,9,0,0.75,learnable,core,True,False,1816,function,en
opencodeinstruct-547c3f1b623a,t15_unittest.sif,t15_unittest_impl,8,0,0.5,learnable,core,True,False,1126,function,en
kodcode-d3daa5fbd7cd,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,856,pytest,en
kodcode-52c605fec07b,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,790,pytest,en
kodcode-031f8d5081f3,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,580,pytest,en
kodcode-ce3f841fe9f0,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,443,pytest,en
kodcode-de1d11d2bd40,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,682,pytest,en
kodcode-294899346703,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,752,pytest,en
kodcode-a5414868f90d,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,575,pytest,en
kodcode-91919acf3909,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,530,pytest,en
kodcode-2ed592a4c0f8,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,454,pytest,en
kodcode-52045eb0d032,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,469,pytest,en
kodcode-1f755baae91c,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,584,pytest,en
opencodeinstruct-e057700d4f23,t15_unittest.sif,t15_unittest_impl,10,0,0.75,learnable,core,True,False,612,function,en
kodcode-a620442ef83b,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,784,pytest,en
kodcode-194993725d3a,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,492,pytest,en
kodcode-8fccd3d54557,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,883,pytest,en
kodcode-6a874dec5b35,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,507,pytest,en
kodcode-f823494a7608,t15_unittest.sif,t15_unittest_impl,1,0,0.75,learnable,core,True,False,822,pytest,en
kodcode-c3f774ce6896,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,908,pytest,en
kodcode-635d6fae27d2,t15_unittest.sif,t15_unittest_impl,1,0,0.5,learnable,core,True,False,458,pytest,en
kodcode-6aac5a7036e6,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,431,pytest,en
kodcode-d0fcf5c0d2b9,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,664,pytest,en
kodcode-a247fbd57817,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,794,pytest,en
kodcode-9fa582005fb1,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,656,pytest,en
kodcode-b73c07c8a184,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,613,pytest,en
kodcode-cf5a78c73044,t15_unittest.sif,t15_unittest_impl,1,0,0.25,learnable,core,True,False,532,pytest,en
